type,GEOID,racial_majority,month,filings_2020,filings_avg,last_updated
County,12099,,02/2021,537,,2022-12-31
County,12099,,03/2021,539,,2022-12-31
County,12099,,04/2021,403,,2022-12-31
County,12099,,05/2021,321,,2022-12-31
County,12099,,06/2021,455,,2022-12-31
County,12099,,07/2021,413,,2022-12-31
County,12099,,08/2021,410,,2022-12-31
County,12099,,09/2021,458,,2022-12-31
County,12099,,10/2021,474,,2022-12-31
County,12099,,11/2021,484,,2022-12-31
County,12099,,12/2021,346,,2022-12-31
County,12099,,01/2022,485,,2022-12-31
County,12099,,02/2022,490,,2022-12-31
County,12099,,03/2022,514,,2022-12-31
County,12099,,04/2022,567,,2022-12-31
County,12099,,05/2022,616,,2022-12-31
County,12099,,06/2022,579,,2022-12-31
County,12099,,07/2022,731,,2022-12-31
County,12099,,08/2022,869,,2022-12-31
County,12099,,09/2022,772,,2022-12-31
County,48121,,01/2020,0,734.75,2022-12-31
County,48121,,02/2020,0,642,2022-12-31
County,48121,,03/2020,0,524,2022-12-31
County,48121,,04/2020,0,602,2022-12-31
County,48121,,05/2020,0,677,2022-12-31
County,48121,,06/2020,0,688,2022-12-31
County,48121,,07/2020,0,709.5,2022-12-31
County,48121,,08/2020,0,726.75,2022-12-31
County,48121,,09/2020,0,752.25,2022-12-31
County,48121,,10/2020,0,746.5,2022-12-31
County,48121,,11/2020,0,710.25,2022-12-31
County,48121,,12/2020,0,705,2022-12-31
County,48121,,01/2021,0,734.75,2022-12-31
County,48121,,02/2021,0,638.5,2022-12-31
County,48121,,03/2021,0,524,2022-12-31
County,48121,,04/2021,0,602,2022-12-31
County,48121,,05/2021,0,677,2022-12-31
County,48121,,06/2021,0,688,2022-12-31
County,48121,,07/2021,0,709.5,2022-12-31
County,48121,,08/2021,0,726.75,2022-12-31
County,48121,,09/2021,0,752.25,2022-12-31
County,48121,,10/2021,0,746.5,2022-12-31
County,48121,,11/2021,0,710.25,2022-12-31
County,48121,,12/2021,0,705,2022-12-31
County,48121,,01/2022,0,734.75,2022-12-31
County,48121,,02/2022,0,638.5,2022-12-31
County,48121,,03/2022,0,524,2022-12-31
County,48121,,04/2022,0,602,2022-12-31
County,48121,,05/2022,0,677,2022-12-31
County,48121,,06/2022,0,688,2022-12-31
County,48121,,07/2022,0,709.5,2022-12-31
County,48121,,08/2022,0,726.75,2022-12-31
County,48121,,09/2022,0,752.25,2022-12-31
County,48121,,10/2022,0,746.5,2022-12-31
County,48121,,11/2022,0,710.25,2022-12-31
County,48121,,12/2022,0,705,2022-12-31
County,48121,,01/2023,0,734.75,2022-12-31
County,48121,,02/2023,0,638.5,2022-12-31
County,48121,,03/2023,0,17.5,2022-12-31
County,48439,,01/2020,0,2510.5,2022-12-31
County,48439,,02/2020,0,2150,2022-12-31
County,48439,,03/2020,0,1713,2022-12-31
County,48439,,04/2020,0,2103.5,2022-12-31
County,48439,,05/2020,0,2419.5,2022-12-31
County,48439,,06/2020,0,2481,2022-12-31
County,48439,,07/2020,0,2680.5,2022-12-31
County,48439,,08/2020,0,2712,2022-12-31
County,48439,,09/2020,0,2549,2022-12-31
County,48439,,10/2020,0,2790.5,2022-12-31
County,48439,,11/2020,0,2414,2022-12-31
County,48439,,12/2020,0,2407.5,2022-12-31
County,48439,,01/2021,0,2510.5,2022-12-31
County,48439,,02/2021,0,2150,2022-12-31
County,48439,,03/2021,0,1713,2022-12-31
County,48439,,04/2021,0,2103.5,2022-12-31
County,48439,,05/2021,0,2419.5,2022-12-31
County,48439,,06/2021,0,2481,2022-12-31
County,48439,,07/2021,0,2680.5,2022-12-31
County,48439,,08/2021,0,2712,2022-12-31
County,48439,,09/2021,0,2549,2022-12-31
County,48439,,10/2021,0,2790.5,2022-12-31
County,48439,,11/2021,0,2414,2022-12-31
County,48439,,12/2021,0,2407.5,2022-12-31
County,48439,,01/2022,0,2510.5,2022-12-31
County,48439,,02/2022,0,2150,2022-12-31
County,48439,,03/2022,0,1713,2022-12-31
County,48439,,04/2022,0,2103.5,2022-12-31
County,48439,,05/2022,0,2419.5,2022-12-31
County,48439,,06/2022,0,2481,2022-12-31
County,48439,,07/2022,0,2680.5,2022-12-31
County,48439,,08/2022,0,2712,2022-12-31
County,48439,,09/2022,0,2549,2022-12-31
County,48439,,10/2022,0,2790.5,2022-12-31
County,48439,,11/2022,0,2414,2022-12-31
County,48439,,12/2022,0,2407.5,2022-12-31
County,48439,,01/2023,0,2510.5,2022-12-31
County,48439,,02/2023,0,2150,2022-12-31
County,48439,,03/2023,0,63,2022-12-31
County,sealed,,01/2020,337,40.25,2022-12-31
County,sealed,,02/2020,287,31.75,2022-12-31
County,sealed,,03/2020,171,26.5,2022-12-31
County,sealed,,04/2020,6,29.5,2022-12-31
County,sealed,,05/2020,26,31.75,2022-12-31
County,sealed,,06/2020,41,35.5,2022-12-31
County,sealed,,07/2020,23,34.25,2022-12-31
County,sealed,,08/2020,84,36.25,2022-12-31
County,sealed,,09/2020,232,34.25,2022-12-31
County,sealed,,10/2020,124,38.25,2022-12-31
County,sealed,,11/2020,60,29.25,2022-12-31
County,sealed,,12/2020,146,33.5,2022-12-31
County,sealed,,01/2021,120,40.25,2022-12-31
County,sealed,,02/2021,120,31.75,2022-12-31
County,sealed,,03/2021,112,26.5,2022-12-31
County,sealed,,04/2021,118,29.5,2022-12-31
County,sealed,,05/2021,105,31.75,2022-12-31
County,sealed,,06/2021,81,35.5,2022-12-31
County,sealed,,07/2021,82,34.25,2022-12-31
County,sealed,,08/2021,83,36.25,2022-12-31
County,sealed,,09/2021,109,34.25,2022-12-31
County,sealed,,10/2021,100,38.25,2022-12-31
County,sealed,,11/2021,98,29.25,2022-12-31
County,sealed,,12/2021,130,33.5,2022-12-31
County,sealed,,01/2022,72,40.25,2022-12-31
County,sealed,,02/2022,81,31.75,2022-12-31
County,sealed,,03/2022,154,26.5,2022-12-31
County,sealed,,04/2022,40,29.5,2022-12-31
County,sealed,,05/2022,88,31.75,2022-12-31
County,sealed,,06/2022,111,35.5,2022-12-31
County,sealed,,07/2022,97,34.25,2022-12-31
County,sealed,,08/2022,130,36.25,2022-12-31
County,sealed,,09/2022,176,34.25,2022-12-31
County,sealed,,10/2022,4281,38.25,2022-12-31
County,sealed,,11/2022,3757,29.25,2022-12-31
County,sealed,,12/2022,4330,33.5,2022-12-31
County,sealed,,01/2023,0,40.25,2022-12-31
County,sealed,,02/2023,0,31.75,2022-12-31
County,sealed,,03/2023,0,1.25,2022-12-31
